programme_id,ref,field,original_url,resolved_url
1671,1MD952MasterSermon11.09.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1672,1MD954MasterSermon18.09.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1672,1MD954MasterSermon18.09.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1673,1MD2518Sermon07.06.15,transcript_link,http://printandaudio.org.uk/app/series/262/resource/2856/title/philadelphia,http://printandaudio.org.uk/app/series/262/resource/2856/title/philadelphia
1673,1MD2518Sermon07.06.15,audio_link,http://printandaudio.org.uk/app/explore/resources/type/sermons/church/jpc/items/48/sort/date/directi,http://printandaudio.org.uk/app/explore/resources/type/sermons/church/jpc/items/48/sort/date/directi
1675,1MD615Service03.01.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1675,1MD615Service03.01.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1676,1MD617Service10.01.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1676,1MD617Service10.01.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1677,1MD619Service17.01.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1677,1MD619Service17.01.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1678,1MD621MasterService24.01.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1678,1MD621MasterService24.01.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1680,1MD628Service14.02.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1680,1MD628Service14.02.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1681,1MD630MasterService21.02.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1681,1MD630MasterService21.02.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1682,1MD632Service28.02.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1682,1MD632Service28.02.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1683,1MD637MasterService07.03.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1683,1MD637MasterService07.03.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1684,1MD644Service21.03.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1684,1MD644Service21.03.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1685,1MD646Service28.03.10,transcript_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1685,1MD646Service28.03.10,audio_link,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon,http://printandaudio.org.uk/app/search/resources/from/03-01-2010/to/28-03-2010/time/pm/church/jesmon
1690,1MD648MasterService04.04.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1690,1MD648MasterService04.04.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1691,1MD650MasterService18.04.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1691,1MD650MasterService18.04.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1692,1MD655MasterService25.04.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1692,1MD655MasterService25.04.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1693,1MD657MasterService02.05.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1693,1MD657MasterService02.05.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1694,1MD661MasterService09.05.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1694,1MD661MasterService09.05.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1695,1MD663MasterService16.05.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1695,1MD663MasterService16.05.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1696,1MD672MasterService23.05.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1696,1MD672MasterService23.05.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1697,1MD674MasterService30.05.10,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1697,1MD674MasterService30.05.10,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/04-04-2010/to/27-06-2010/time/pm/
1698,1MD961MasterSermon07.08.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1698,1MD961MasterSermon07.08.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1699,1MD956MasterSermon25.09.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1699,1MD956MasterSermon25.09.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/03-07-2011/to/25-09-2011/time/pm/
1700,1MD958Sermon02.10.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1700,1MD958Sermon02.10.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1701,1MD962MasterSermon09.10.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1701,1MD962MasterSermon09.10.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1702,1MD965MasterSermon16.10.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1702,1MD965MasterSermon16.10.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1703,1MD967MasterSermon23.10.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1703,1MD967MasterSermon23.10.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1704,1MD969Sermon30.10.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1704,1MD969Sermon30.10.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1705,1MD1017MasterSermon06.11.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1705,1MD1017MasterSermon06.11.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1706,1MD1020Sermon13.11.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1706,1MD1020Sermon13.11.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1707,1MD1023MasterSermon20.11.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1707,1MD1023MasterSermon20.11.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1708,1MD1026Serrmon27.11.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1708,1MD1026Serrmon27.11.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1709,1MD1029MasterSermon04.12.11,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1709,1MD1029MasterSermon04.12.11,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/02-10-2011/to/04-12-2011/time/pm/
1710,1MD1033Sermon01.01.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1710,1MD1033Sermon01.01.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1711,1MD1036Sermon08.01.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1711,1MD1036Sermon08.01.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1712,1MD1041Sermon15.01.12,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1712,1MD1041Sermon15.01.12,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2012/to/25-03-2012/time/pm/
1714,1MD2521Sermon14.06.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/
1714,1MD2521Sermon14.06.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/
1719,1MD2557Sermon21.06.15,transcript_link,http://printandaudio.org.uk/app/series/262/resource/2860/title/around-the-throne,http://printandaudio.org.uk/app/series/262/resource/2860/title/around-the-throne
1719,1MD2557Sermon21.06.15,audio_link,http://printandaudio.org.uk/app/series/262/resource/2860/title/around-the-throne,http://printandaudio.org.uk/app/series/262/resource/2860/title/around-the-throne
1723,1MD2532Sermon28.06.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/
1723,1MD2532Sermon28.06.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/,http://printandaudio.org.uk/app/search/resources/type/sermons/from/19-04-2015/to/28-06-2015/time/pm/
1729,1MD2538Sermon05.07.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1729,1MD2538Sermon05.07.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1734,1MD2549Sermon12.07.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1768,1MD2607Sermon26.07.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1768,1MD2607Sermon26.07.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1770,1MD2613Sermon02.08.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1770,1MD2613Sermon02.08.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1781,1MD2616Sermon09.08.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1781,1MD2616Sermon09.08.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1783,1MD2617Sermon16.08.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1783,1MD2617Sermon16.08.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1792,1MD2624Sermon23.08.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1792,1MD2624Sermon23.08.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1795,1MD2629Sermon13.09.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1795,1MD2629Sermon13.09.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1800,1MD2716Sermon20.09.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1800,1MD2716Sermon20.09.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1823,1MD265MasterService11.01.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/11-01-2009/to/11-01-2009/reso,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/11-01-2009/to/11-01-2009/reso
1823,1MD265MasterService11.01.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/11-01-2009/to/11-01-2009/reso,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/11-01-2009/to/11-01-2009/reso
1824,1MD266MasterService18.01.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/series/101/sort/date/direction/asc/resource/457,http://www.printandaudio.org.uk/app/search/resources/series/101/sort/date/direction/asc/resource/457
1824,1MD266MasterService18.01.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/series/101/sort/date/direction/asc/resource/457,http://www.printandaudio.org.uk/app/search/resources/series/101/sort/date/direction/asc/resource/457
1827,1MD267Service01.02.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/q/giving_willingly/resource/453/title/giving-pr,http://www.printandaudio.org.uk/app/search/resources/q/giving_willingly/resource/453/title/giving-pr
1827,1MD267Service01.02.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/q/giving_willingly/resource/453/title/giving-pr,http://www.printandaudio.org.uk/app/search/resources/q/giving_willingly/resource/453/title/giving-pr
1832,1MD273MasterService05.04.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1832,1MD273MasterService05.04.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1833,1MD277MasterService12.04.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1833,1MD277MasterService12.04.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1835,1MD2722Sermon27.09.15,transcript_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1835,1MD2722Sermon27.09.15,audio_link,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat,http://printandaudio.org.uk/app/search/resources/type/sermons/from/01-07-2015/to/31-12-2015/sort/dat
1837,1MD279MasterService19.04.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1837,1MD279MasterService19.04.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1838,1MD281MasterService26.04.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1838,1MD281MasterService26.04.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1839,1MD283MasterService03.05.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1839,1MD283MasterService03.05.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1840,1MD285MasterService10.05.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1840,1MD285MasterService10.05.09,audio_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
1841,1MD287MasterService17.05.09,transcript_link,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort,http://www.printandaudio.org.uk/app/search/resources/type/sermons/from/01-01-2009/to/31-12-2009/sort
